web-scraper-order,web-scraper-start-url,job-link,job-link-href,job-title,job-address,job-details,job-location,job-summary,job-type,job-location-2
1707913123-196,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,"Director, Sales and Client Strategy - Canada",https://ca.indeed.com/rc/clk?jk=9c58e8132a6e5cc6&bb=pXAQ2TfHWy1TNIh94LZB1syk81OBLVmC9PIbKoAIYi0eHDlP_zo0gKTy7fAD9mtuGMZCEhklov-AFk11fgBJbqkymwZFzjzIt2JV3XFYjXI%3D&xkcb=SoD867M3ET5gnoWbJZ0CbzkdCdPP&fccid=9cf46a262840e26a&vjs=3,"Director, Sales and Client Strategy - Canada","Ottawa, ON",,"Ottawa, ON","Please read the IMPORTANT section at the end of this posting.
 
 
 
  
 About Very
 
 
   Very is a fully distributed IoT technology firm led by expert problem-solvers to create efficient, scalable solutions that move commercial, industrial, and consumer IoT projects from pilot to production in record time.
 
 
 
  
 We’ve built a collaborative, tight-knit team that thrives and we have the results to prove it. Over the years, we’ve won numerous workplace awards for being a Great Place to Work, and have been listed in Parity.org’s list of Best Companies for Women to Advance. Most recently, we’ve been ranked as one of the fastest-growing companies in the U.S. by Inc. 5000 and recognized by Clutch as one of the top B2B companies in 2023.
 
 
 
  
 We believe that everything we build — and the people we build it with — has the potential to change the world. Our client list includes numerous well-known brands determined to leverage the power of IoT to drive material outcomes — such as Vizio, Peloton, Clear, iHeart Radio and Fellowes. Our goal for each and every client we partner with is to create high-value solutions through a collaborative and user-centered process.
 
 
 
  
 About This Role
 
 
   As a Director of Sales & Client Strategy, you will manage a team of sales and client success professionals serving businesses to develop and deliver a strategy for their high-impact IoT products. You will be responsible for sustainably growing our business in collaboration with engineers and designers across our practice areas to create custom solutions that align with our client’s visions.
  
 
 
 
 
 
 
  If you’re a strategic leader who wants to join a growing, profitable tech company in a role that:
 
 
  Develops your team to deliver outcomes and foster career growth
  Delivers impactful and profitable new client acquisition deals (>$1mm)
  Designs strategic & custom deals with ownership of all aspects of the negotiations
  Utilizes depth of financial acumen to measure and deliver optimized results for Very and our clients
 
 
 
  
 Read on…
 
 
 
  
 What You’ll Be Working On
 
 
   Very is first and foremost an IoT Product Design and Development firm. We tackle hard problems for clients who need a targeted, senior team to come in and provide specific solutions. We address the IoT space through our four practice areas: Hardware, Software, UI/UX, and Data Science. Our projects in this domain have ranged from data acquisition and alerting for industrial power systems to automated self-pour beer taps. Therefore, an acute and adaptive ability to understand the client's needs and tie that back to Very’s capabilities is required.
 
 
 
  
 Responsibilities
 
 
  Supporting your team to align with client’s needs and applying strategic thinking with a consultative sales approach to retain business and win deals that have long-term growth potential
  Evolving the lead generation strategy and execution to enable new client acquisition 
  Hitting quarterly financial metrics with attention to profitable growth
  Manage quarterly financial target setting for the sales team
  Developing the careers of a team of sales executives, sales development representatives and sales assistants
  Managing a multi-step sales process for clients that begins with a discovery phase or “Technical Design Sprints” and is followed by development or a “Build” contract close
  Hardening the processes for effective and efficient deal qualification and lead generation and distribution
  In collaboration with the Client Strategy and Success team, seeking new opportunities within the larger organization, parent company or subsidiaries to assist with the sales qualification process
  Securing referrals from client stakeholders, CTOs or executives
  Getting introductions to partner companies, SaaS platforms integrated with a project, and other agencies connected to the project
  You’ll be expected to be on the road meeting with clients. This will adjust to the number of clients you and your team have in the pipeline. Expect 2 monthly client visits within North America to support a successful outcome.
 
 
 
 
 
 
  Your team’s lead flow will come from multiple sources including leads generated from your team’s outbound efforts. Our marketing team is outstanding at their jobs, and high-quality inbound leads will be generated through their demand generation. You will have an SDR that generates outbound leads and continue to evolve this function. Client and employee referrals are other sources of high-quality leads. Finally, you will be responsible for generating your own outbound leads that align with our lead qualification attributes. Your job will be to take those leads, build a relationship with multiple points of contact, and build a custom deal for each unique project.
 
 
 
  
 Qualifications
 
 
   Education and Experience
 
 
  12+ years of successfully negotiating and closing B2B enterprise deals
  6+ years leading a sales team that serves a portfolio of enterprise clients
 
 
   - Solid experience selling custom product design and development services (selling off-the-shelf solutions (XaaS) or off-a-menu services for an existing product is not the same)
 
 
  A substantial track record of meeting and exceeding monthly or quarterly sales targets
  Understanding of the product development process and IoT space and ability to brainstorm, strategize, and design high-level solutions to complex client problems
  Exemplary in-person and virtual presentation skills that are articulate and informed
  Proven contract negotiation skills and commercial term acumen
  Experience with creating sales processes and optimizing for scale
  Nice to have: Worked at a technology product or services company with the intimacy of the product development lifecycle. Awareness of product development is required.
 
 
 
  
 Skills
 
 
   In addition to education/experience, these are the critical skills for a Director role.
 
 
  Communicates Effectively: Demonstrates expert-level communication skills. Can comfortably present information to clients that is clear and concise (verbal and written). Can negotiate for positive outcomes with clients on projects of any size and difficulty level. Leans into complex conversations and effectively addresses escalated situations, resulting in team/client alignment.
  Independently resets the tone of the team or environment. Redirects the team and client on complex projects when needed. Negotiates positive outcomes by incorporating ideas and opinions from internal and external resources. Thoughtfully considers all outcomes before jumping to change. Is decisive, direct and respectful when communicating alternate solutions and ideas to influence for buy-in or change.
 
 
 
  
 **Unfortunately, applicants not meeting these criteria will not be considered.**
 
 
 
  
 Compensation
 
 
   On-target earnings: $400,000 CAD per year.
 
 
   Split: 50/50
 
 
 
  
 We also offer world-class perks:
 
 
  Extended Health Care Insurance (Medical, Dental, Vision)
  Paid Parental Leave
  Life Insurance / AD+D
 
 
   - Registered Retirement Service Plan RRSP = 25% / Match- $1 CAD for every $4 CAD contributed.
 
 
  $225/mo towards cell phone/internet
  $600/yr towards home office buildout & upgrades
  $2,500/yr continuing education stipend upon one year of employment
  PTO / Sick Time
  Loaned MacBook Pro
  In-person all-company retreat every 18 months
  
 
  Why Work for Very
 
 
   You are more than your job title. At Very, we prioritize talent development and professional growth with a human-first approach that caters to the unique goals each individual brings to the team.
 
 
 
  
 Our core value, Invest in Our People, looks like collaborating with a cohort of talented people on a mission to get better every single day. It feels like working for a company that invests in you. And it means finding alignment with your career goals to get you where you want to be.
 
  
 
 
   How do we bring our priorities to life? Of course we offer the typical world-class perks you would expect. Additionally, as a remote-first company (since 2011), we provide stipends for home office, telephone, and internet. Professional development funds and generous parental leave are also some of the benefits you can expect.
 
 
 
  
 But a healthy company culture isn't just about perks. It's about creating an environment where our employees can thrive. Our work is fueled by smart, creative people whose lives are enriched by our experiences together. We learn together, we grow together, and we play together. Despite working across more than half a dozen countries, our teams connect regularly for work and for fun - on Slack, Zoom, and during an annual retreat. We’ve been remote-first from the beginning, so we know well what it takes to maintain a strong culture. #LI-Remote
 
 
 
  
 IMPORTANT:
 
 
 
  
 1. This job requires an advanced level of English. Please refrain from applying if this is not your case.
 
 
 
  
 2. We currently don't offer work visa sponsorship. Do not apply if you require it to stay in Canada.
 
 
 
  
 3. This job is remote but if you’re located in the province of Quebec, we cannot accept your application at this time. This is due to Quebec’s labor laws.
 
 
 
 
 
 
  4. The region/country on the post's title is not related to the location of the clients we serve. It's a reference to the residence location of the applicant. All of Very's clients are North America-based.
 
 
 
  
 5. Delivery team members may be required to travel up to 10% of the time. As a client services organization, this is expected.
 
  
 
 
   Interviewing for a new company is a serious time commitment for all parties involved. Please take the time to read this and thoughtfully consider if we would be a good fit for one another. No contractors or agencies. Seriously. #LI-Remote",#NAME?,"Ottawa, ON"
1707913125-197,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON",** EventMobi is a remote-first company and this is a fully remote position. You may reside anywhere in Canada provided you are able to accommodate EST or PST working hours.,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-198,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON",,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-199,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON",Are you a passionate sales extraordinaire looking for your next challenge? EventMobi is hiring for an Outbound AE to join our growing sales team in 2024!,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-200,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON",,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-201,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON",WHAT YOU’LL DO,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-202,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON",,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-203,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON",Hunt and close new business by building and managing your own pipeline,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-204,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON","Perform cold calls, inmails & emails to book initial prospecting meetings","Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-205,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON",Conduct demos with interested prospects and advance them through your pipeline,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-206,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON",Follow your workflow to ensure prioritized & regularly scheduled follow ups with your prospects,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-207,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON",Maintain a clean and up to date pipeline forecast to be reviewed weekly with your manager,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-208,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON","Actively participate and contribute to team meetings, Slack discussions & 1:1s","Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-209,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON","Leverage a mix of communication methods (phone, meeting, InMail's, emails) to proactively engage your prospects","Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-210,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON","Achieve monthly and quarterly targets (KPIs = activity, booked meetings, total revenue)","Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-211,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON",,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-212,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON",WHO YOU’LL WORK WITH,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-213,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON",,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-214,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON","Reporting to the Director of Sales, you’ll work alongside an all-star team of Sales pros from across the globe, who are passionate about serving our customers, enjoy collaborating with a healthy dose of friendly competition","Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-215,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON","You’ll also work closely with the Marketing team to identify messaging the resonates with our buyers (namely, event planners) so that you can find and message personas that will most find value in the EventMobi Solution","Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-216,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON",,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-217,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON",YOU HAVE:,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-218,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON",,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-219,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON",Previous outbound selling experience or 2+ years of Sales experience (B2B preferred),"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-220,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON","Background in hospitality, tech or events. Have all 3? BONUS - as you’ll need to speak the language of our prospects day-in, day-out","Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-221,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON","Familiarity with tools like Hubspot, Outreach, LinkedIn Sales Navigator, G Suite","Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-222,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON","Attention to detail, and a strong and consistent work ethic","Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-223,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON","A desire for feedback, adapting to changes, and learning very quickly","Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-224,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON","A love for testing, tracking, and iterating on your processes","Ottawa, ON",,Full-time,"Ottawa, ON"
1707913125-225,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Outbound Account Executive - Remote Canada,https://ca.indeed.com/rc/clk?jk=46d4c95e672d5ebd&bb=pXAQ2TfHWy1TNIh94LZB1tuIOy4pmU4mnythWnmV_Xklrok5gpaDTlVY1slijpUYGF6Xvzo_TIeGd4Gl6jYqSLuK1hDc9ra47aEG3rNjuxM%3D&xkcb=SoBI67M3ET5gnoWbJZ0DbzkdCdPP&fccid=3b46e2d2a9ff211f&vjs=3,Outbound Account Executive - Remote Canada,"Ottawa, ON",The ability to thrive in ambiguity and work autonomously,"Ottawa, ON",,Full-time,"Ottawa, ON"
